"HOLDER","USER","NAME","TITLE","EXPNO","SOLVENT","EXPERIMENT","PARAMETERS","DISK"
118,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01199_R2C6\n","160","Urine","PROF_URINE_NOESY","usera2,FIB01199,usera3,FIBr05,usera4,fib420","D:\IVDrData\data"
118,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01199_R2C6\n","161","Urine","PROF_URINE_JRES","usera2,FIB01199,usera3,FIBr05,usera4,fib420","D:\IVDrData\data"
119,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01200_R2C7\n","170","Urine","PROF_URINE_NOESY","usera2,FIB01200,usera3,FIBr05,usera4,fib426","D:\IVDrData\data"
119,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01200_R2C7\n","171","Urine","PROF_URINE_JRES","usera2,FIB01200,usera3,FIBr05,usera4,fib426","D:\IVDrData\data"
120,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01201_R2C8\n","180","Urine","PROF_URINE_NOESY","usera2,FIB01201,usera3,FIBr05,usera4,fib439","D:\IVDrData\data"
120,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01201_R2C8\n","181","Urine","PROF_URINE_JRES","usera2,FIB01201,usera3,FIBr05,usera4,fib439","D:\IVDrData\data"
121,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01202_R2C9\n","190","Urine","PROF_URINE_NOESY","usera2,FIB01202,usera3,FIBr05,usera4,fib439","D:\IVDrData\data"
121,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01202_R2C9\n","191","Urine","PROF_URINE_JRES","usera2,FIB01202,usera3,FIBr05,usera4,fib439","D:\IVDrData\data"
122,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01203_R2C10\n","200","Urine","PROF_URINE_NOESY","usera2,FIB01203,usera3,FIBr05,usera4,fib455","D:\IVDrData\data"
122,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01203_R2C10\n","201","Urine","PROF_URINE_JRES","usera2,FIB01203,usera3,FIBr05,usera4,fib455","D:\IVDrData\data"
124,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R2C12\n","210","Urine","PROF_URINE_NOESY","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
124,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R2C12\n","211","Urine","PROF_URINE_JRES","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
125,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01204_R3C1\n","220","Urine","PROF_URINE_NOESY","usera2,FIB01204,usera3,FIBr05,usera4,fib479","D:\IVDrData\data"
125,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01204_R3C1\n","221","Urine","PROF_URINE_JRES","usera2,FIB01204,usera3,FIBr05,usera4,fib479","D:\IVDrData\data"
126,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01205_R3C2\n","230","Urine","PROF_URINE_NOESY","usera2,FIB01205,usera3,FIBr05,usera4,fib646","D:\IVDrData\data"
126,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01205_R3C2\n","231","Urine","PROF_URINE_JRES","usera2,FIB01205,usera3,FIBr05,usera4,fib646","D:\IVDrData\data"
127,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01206_R3C3\n","240","Urine","PROF_URINE_NOESY","usera2,FIB01206,usera3,FIBr05,usera4,fib659","D:\IVDrData\data"
127,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01206_R3C3\n","241","Urine","PROF_URINE_JRES","usera2,FIB01206,usera3,FIBr05,usera4,fib659","D:\IVDrData\data"
128,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01250_R3C4\n","250","Urine","PROF_URINE_NOESY","usera2,FIB01250,usera3,FIBr05,usera4,fib634","D:\IVDrData\data"
128,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01250_R3C4\n","251","Urine","PROF_URINE_JRES","usera2,FIB01250,usera3,FIBr05,usera4,fib634","D:\IVDrData\data"
129,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01251_R3C5\n","260","Urine","PROF_URINE_NOESY","usera2,FIB01251,usera3,FIBr05,usera4,fib634","D:\IVDrData\data"
129,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01251_R3C5\n","261","Urine","PROF_URINE_JRES","usera2,FIB01251,usera3,FIBr05,usera4,fib634","D:\IVDrData\data"
130,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01252_R3C6\n","270","Urine","PROF_URINE_NOESY","usera2,FIB01252,usera3,FIBr05,usera4,fib162","D:\IVDrData\data"
130,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01252_R3C6\n","271","Urine","PROF_URINE_JRES","usera2,FIB01252,usera3,FIBr05,usera4,fib162","D:\IVDrData\data"
131,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01253_R3C7\n","280","Urine","PROF_URINE_NOESY","usera2,FIB01253,usera3,FIBr05,usera4,fib284","D:\IVDrData\data"
131,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_FIB01253_R3C7\n","281","Urine","PROF_URINE_JRES","usera2,FIB01253,usera3,FIBr05,usera4,fib284","D:\IVDrData\data"
148,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R4C12\n","290","Urine","PROF_URINE_NOESY","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
148,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R4C12\n","291","Urine","PROF_URINE_JRES","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
172,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R6C12\n","300","Urine","PROF_URINE_NOESY","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
172,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R6C12\n","301","Urine","PROF_URINE_JRES","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
196,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R8C12\n","310","Urine","PROF_URINE_NOESY","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
196,"nmrsu","fibers_C1_FAE_NMR-URINE@fEPP_FIBr05_FIBp045","fibers_NMR-URINE_FAE_LTR_R8C12\n","311","Urine","PROF_URINE_JRES","usera2,LTR,usera3,FIBr05,usera4,FAE","D:\IVDrData\data"
